scenario,arm,trial,lang,seed,groundedness,resolution,tone,groundedness_evidence,note
bargein-en-01,native-gpt-realtime-2,1,en_US,1,1,1,1,"Supported by ""Mon 2026-08-17: open 09:00–17:00.""","It corrected the date and asked for time, but the opening phrase was stilted."
bargein-en-01,vl-gpt41mini-dns,1,en_US,1,1,1,2,"Supported by ""Mon 2026-08-17: open 09:00–17:00"" and ""Family dental practice offering checkups, cleanings, and cosmetic dentistry.""",It handled the correction but asked service before collecting the needed time.
bargein-en-01,vl-gpt41mini,1,en_US,1,1,1,1,"Supported by ""Mon 2026-08-10: open 09:00–17:00,"" ""Mon 2026-08-17: open 09:00–17:00,"" and the SERVICES entries for checkup, cleaning, and cosmetic consultation.",It followed the correction but missed the time and sounded awkward with the name.
bargein-de-01,native-gpt-realtime-2,3,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients. A first appointment needs 45 minutes.” and “We have no on-site parking. There is paid street parking on River Street.”",Answered both questions clearly despite the interruption.
bargein-de-01,native-gpt-realtime-2,1,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients. A first appointment needs 45 minutes.” and “We have no on-site parking. There is paid street parking on River Street.”","Clear, concise, and responsive to the parking question."
bargein-de-01,vl-gpt41mini,1,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients.” and “We have no on-site parking. There is paid street parking on River Street.”","Natural and helpful, with a suitable follow-up."
bargein-de-01,vl-native-brain,2,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients. A first appointment needs 45 minutes.” and “We have no on-site parking. There is paid street parking on River Street.”",Concise and directly answered both questions.
bargein-de-01,vl-native-brain,3,de_DE,1,1,2,1,"Supported by: “Yes, we are accepting new patients. A first appointment needs 45 minutes.” and “We have no on-site parking. There is paid street parking on River Street.”",Helpful but the first reply is a bit long for a live call.
bargein-de-01,vl-gpt41mini-dns,1,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients.” and “We have no on-site parking. There is paid street parking on River Street.”","Warm, concise, and responsive."
bargein-de-01,vl-gpt41mini-semvad,3,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients.” and “We have no on-site parking. There is paid street parking on River Street.”",Answered both questions and remained conversational.
bargein-de-01,vl-gpt41mini-semvad,2,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients.” and “We have no on-site parking. There is paid street parking on River Street.”","Direct and natural, with a brief follow-up."
bargein-de-01,vl-gpt41mini-dns,3,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients.” and “We have no on-site parking. There is paid street parking on River Street.”",Clear and appropriate for the caller’s questions.
bargein-de-01,native-gpt-realtime-2,2,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients. A first appointment needs 45 minutes.” and “We have no on-site parking. There is paid street parking on River Street.”",Handled the barge-in well and answered the new question.
bargein-de-01,vl-gpt41mini-semvad,1,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients.” and “We have no on-site parking. There is paid street parking on River Street.”","Slightly presumptive about booking, but still natural and clear."
bargein-de-01,vl-gpt41mini,3,de_DE,1,0,2,2,Unsupported claim: “direkt vor unserer Praxis”; the KB only says “There is paid street parking on River Street.”,"Answered both questions, but added an unsupported parking detail."
bargein-de-01,vl-native-brain,1,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients. A first appointment needs 45 minutes.” and “We have no on-site parking. There is paid street parking on River Street.”","Concise, warm, and fully responsive."
bargein-de-01,vl-gpt41mini,2,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients.” and “We have no on-site parking. There is paid street parking on River Street.”",Clear and concise with an appropriate follow-up.
bargein-de-01,vl-gpt41mini-dns,2,de_DE,1,1,2,2,"Supported by: “Yes, we are accepting new patients.” and “We have no on-site parking. There is paid street parking on River Street.”",Answered both questions naturally and briefly.
codeswitch-01,vl-native-brain,1,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans. We do not bill Heilpraktiker services.”",Answered the insurance question clearly in German and then English.
codeswitch-01,vl-gpt41mini,2,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”",Answered the question and followed the caller’s switch to English.
codeswitch-01,vl-gpt41mini-dns,2,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”","Clear, warm, and responsive."
codeswitch-01,vl-gpt41mini,1,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”",Handled the language switch and answered the question.
codeswitch-01,vl-gpt41mini-semvad,2,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”","Efficient and natural, with a relevant answer."
codeswitch-01,vl-native-brain,3,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans,” and Address: “12 River St, Vienna.”","Answered well, though the final offer was slightly more than needed."
codeswitch-01,vl-gpt41mini-semvad,1,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”",Natural and helpful.
codeswitch-01,vl-gpt41mini-dns,3,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”",Answered the caller’s question directly.
codeswitch-01,vl-gpt41mini-semvad,3,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”",Clear and appropriate.
codeswitch-01,native-gpt-realtime-2,2,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans. We do not bill Heilpraktiker services.”",Complete and concise answer in both languages.
codeswitch-01,vl-gpt41mini,3,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”",Answered the insurance question and stayed conversational.
codeswitch-01,vl-gpt41mini-dns,1,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”",Warm and straightforward.
codeswitch-01,native-gpt-realtime-2,3,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans. We do not bill Heilpraktiker services.”",Fully answered with supported details.
codeswitch-01,vl-native-brain,2,de_DE,1,1,2,2,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans. We do not bill Heilpraktiker services.”","Accurate, concise, and natural."
codeswitch-01,native-gpt-realtime-2,1,de_DE,1,1,2,1,"Supported by FAQ: “Yes, we accept all statutory (gesetzlich) insurers and most private plans.”","Answered the question, but ended without a spoken German sign-off after the caller said danke."
